,id,title,city,company,remote,experience,published,salary_from,salary_to,salary_currency,source,company_logo
33,https://solid.jobs/offer/357/frontkom-senior-digital-project-manager,Senior Digital Project Manager,WARSZAWA,FRONTKOM,False,,2020-07-10,10000.0,16000.0,PLN,SOLIDJOBS,
34,https://solid.jobs/offer/356/frontkom-senior-drupal-developer,Senior Drupal Developer,WARSZAWA,FRONTKOM,False,,2020-07-10,14000.0,20000.0,PLN,SOLIDJOBS,
35,https://solid.jobs/offer/355/frontkom-senior-drupal-developer,Senior Drupal Developer,LUBLIN,FRONTKOM,False,,2020-07-10,14000.0,20000.0,PLN,SOLIDJOBS,
36,https://solid.jobs/offer/354/frontkom-midsenior-wordpress-developer,Mid/Senior WordPress Developer,WARSZAWA,FRONTKOM,True,,2020-07-10,6000.0,10000.0,PLN,SOLIDJOBS,
37,https://solid.jobs/offer/353/frontkom-midsenior-wordpress-developer,Mid/Senior WordPress Developer,LUBLIN,FRONTKOM,True,,2020-07-10,6000.0,10000.0,PLN,SOLIDJOBS,
38,https://solid.jobs/offer/474/nbc-programista-java-mozliwa-praca-100-zdalnie,Programista Java (możliwa praca 100% zdalnie),KATOWICE,NBC,True,,2020-08-10,11000.0,15000.0,PLN,SOLIDJOBS,
39,https://solid.jobs/offer/350/altom-experts-java-gwt-developer-4h-dziennie,Java GWT Developer (4h dziennie),WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,True,,2020-07-10,12800.0,18000.0,PLN,SOLIDJOBS,
40,https://solid.jobs/offer/473/softwareplant-java-test-engineer,Java Test Engineer,WARSZAWA,SOFTWAREPLANT,False,,2020-08-10,8000.0,14000.0,PLN,SOLIDJOBS,
41,https://solid.jobs/offer/472/softwareplant-devops-engineer,DevOps Engineer,WARSZAWA,SOFTWAREPLANT,False,,2020-08-10,10000.0,18000.0,PLN,SOLIDJOBS,
42,https://solid.jobs/offer/471/nbc-fullstack-developer,.NET FullStack Developer,KATOWICE,NBC,False,,2020-08-10,10000.0,13000.0,PLN,SOLIDJOBS,
43,https://solid.jobs/offer/212/altkom-experts-javascript-developer,JavaScript Developer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-06-04,14500.0,19000.0,PLN,SOLIDJOBS,
44,https://solid.jobs/offer/211/esc-specjalista-ds-wdrozen-oprogramowania-insert,Specjalista ds. wdrożeń oprogramowania InsERT ,KRAKÓW,ESC SPÓŁKA AKCYJNA,False,,2020-06-04,4500.0,6500.0,PLN,SOLIDJOBS,
45,https://solid.jobs/offer/442/altkom-experts-administrator-baz-danych-oracle,Administrator Baz Danych Oracle,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,True,,2020-08-03,12000.0,16500.0,PLN,SOLIDJOBS,
46,https://solid.jobs/offer/441/avenga-agile-coach,Agile Coach,WARSZAWA,AVENGA,False,,2020-08-03,13000.0,22000.0,PLN,SOLIDJOBS,
